geneID	RNAi-GLAD_1	RNAi-GLAD_2	RNAi-GLAD_3	RNAI-GFP_1	RNAI-GFP_2	RNAi-GFP_3
FBgn0035134	4.306011372	4.640271581	4.557258653	4.205080159	4.746988067	4.195623401
FBgn0262421	0	0	0	0	0	0
FBgn0030777	3.546194641	0.932334114	1.400413475	1.093392812	1.913918139	0.879058302
FBgn0069973	91.79662611	114.8667845	127.9589913	129.8130259	123.4202116	101.8760158
FBgn0031568	3.228837697	3.073926304	3.20907763	3.255038486	3.083504529	3.104531891
FBgn0260005	57.3033927	58.49233013	59.07248032	58.95154921	61.0638535	55.10648098
FBgn0051577	0	0.607782674	0	0	0.573254267	1.855598608
FBgn0034612	0.532655465	0.304122785	0.207086276	0.285807819	0.233725908	0.257918314
FBgn0052280	39.86474571	40.26264217	37.15142358	33.35356369	36.20901017	39.4996245
FBgn0013733	53.07960293	47.59499851	60.46439319	58.24724765	55.06576989	51.79181146
FBgn0264600	0.038961763	0	0.041235105	0	0.114233562	0
FBgn0039828	14.39027249	11.26520442	10.6497705	10.04349946	8.768387982	12.02098556
FBgn0035968	6.478328468	6.814161008	8.082520526	7.201717518	5.884813332	5.549470303
FBgn0030100	2.840034194	2.813431313	2.708473151	2.784014861	2.074077391	2.59168428
FBgn0033993	0.620875168	0.732074231	0.770395461	0.784037196	0.795103668	0.81275219
FBgn0032422	142.9718387	147.1032175	165.7304446	171.2075339	166.3536049	135.1054814
FBgn0003165	34.35194771	33.47374302	33.17234845	38.74506755	37.62218839	31.62272815
FBgn0051958	0.180670789	0	0	0	0	0
FBgn0038464	10.9428131	10.59434208	11.47521641	10.99693016	10.74354095	11.29703347
FBgn0033056	0.427800861	0	0.0205801	0.073037304	0.152034737	0.430613483
FBgn0039092	0.287100421	0.042498214	0.043407452	0.134793702	0.140293549	0.097312283
FBgn0026250	285.0240306	262.9348266	251.5325997	255.1902018	255.1316979	264.3685029
FBgn0000077	13.18881681	12.74009892	11.1212936	11.1089556	11.6670163	11.30706998
FBgn0036377	1.201594351	1.026339115	1.30607542	1.433242834	1.523460713	1.040211848
FBgn0002941	2.08233498	1.48639646	2.089562192	2.172570372	1.688374238	2.171438068
FBgn0001297	56.93410791	54.0628181	57.75001439	55.77139937	52.36871801	59.04164874
FBgn0262574	197.3396335	208.5126986	233.3934632	246.48661	284.3318505	213.4946877
FBgn0046687	7.109153283	5.666428505	5.961290095	6.62414764	5.611741959	5.254863299
FBgn0036107	31.1101312	25.74621518	24.71202123	22.11706573	24.35009141	28.1577501
FBgn0035932	0.060995694	0	0.064554672	0	0.059611911	0
FBgn0031673	37.48015525	33.52883128	34.56167276	32.64913087	32.63050363	34.14330799
FBgn0010105	17.8087552	18.34676602	17.84901121	19.11134614	20.55282727	18.41706069
FBgn0029989	0.294457149	0.025425865	0.051939691	0.023041281	0.071944232	0.077626761
FBgn0028746	33.23568221	35.07195449	35.24685115	34.0164286	36.33431131	35.10100398
FBgn0035724	1.133919948	0.055949729	0.076195679	0.135206509	0.386988799	0.498219256
FBgn0013764	22.73945677	20.82670522	24.08742573	22.34767513	21.42219868	22.27065008
FBgn0015808	80.16977872	76.93598536	74.8035698	78.63180697	72.94063089	70.26696596
FBgn0261243	24.56084454	22.86360125	25.42883619	23.59670161	23.98095553	24.27167244
FBgn0036062	3.927389943	4.249545416	4.230112585	4.830065974	4.789371889	3.655845553
FBgn0038588	5.537219983	6.384516768	5.84291623	6.387456934	5.893344228	6.133586496
FBgn0262479	0.858525856	0.111198334	0	0	0.209762213	0.848738712
FBgn0050212	0	0	0	0	0	0
FBgn0051184	10.2886588	11.28800613	10.56871761	9.447943012	10.05524445	13.88092669
FBgn0052654	24.51691004	25.31083732	27.04069707	25.11951291	24.46548795	26.95587249
FBgn0036191	8.97678488	9.375851744	9.075617303	10.26046925	9.249628456	8.653297627
FBgn0028530	9.085477683	8.41202837	8.188766825	8.338625469	7.389918452	7.834537996
FBgn0261338	0.177304253	0.183718986	0.046912402	0.12486657	0.086640914	0.105169797
FBgn0029837	32.90781118	33.41216368	35.31130253	35.33930389	34.72789634	34.29814243
FBgn0052298	0	0	0	0	0	0
FBgn0037762	0	0	0	0.043094358	0	0.036296543
FBgn0085242	7.968357698	7.077125859	4.541005362	6.166723263	7.274116002	7.410061721
FBgn0087040	0.714973643	0.329262599	0.392358269	0.49730409	0.465835564	0.460743872
FBgn0036024	9.314672039	0.196972853	1.810683331	6.649110228	5.991493263	0.826884396
FBgn0029660	0.075033254	0	0.026470432	0	0.097774676	0.079123071
FBgn0038701	4.298324425	0.028368373	0.202827149	0.874065993	2.167296981	0.368094289
FBgn0083038	0.63908921	0.331105487	0	0	0	0.505442904
FBgn0002441	12.85371166	12.77868763	11.52453223	11.88893433	10.81453836	11.68775192
FBgn0029922	5.485705249	5.526280185	4.676882638	5.659827877	5.386074044	4.887546946
FBgn0038602	0.139248706	0	0	0.065377294	0.068044815	0.055064512
FBgn0026164	0	0	0	0	0	0
Novel00170	0.752089761	0.727346479	0.636778174	0.564970056	0.637023769	0.436196043
FBgn0031377	12.42856989	12.65140805	11.58353935	11.81888155	11.35030423	11.16639796
FBgn0051388	10.27429641	10.06106691	10.03733665	8.587395886	9.682593326	9.174938205
Novel00116	1.264962395	1.57287333	1.673463074	1.603530226	1.298077978	1.600693629
FBgn0011888	0	0	0	0	0	0
FBgn0086130	5.389455545	4.867174184	5.206789047	5.176771914	4.977250383	5.533315768
FBgn0036091	190.6341884	1.992580922	15.1962472	1.564944502	101.4866012	207.2436972
FBgn0041103	0.496844671	0	0	0	0.132428992	0.071444461
FBgn0038070	2.227045993	2.735836755	1.579426114	1.681581117	1.817508032	2.523962342
FBgn0037986	0.313922119	0.043370611	0.066447771	0	0.122720122	0.24827474
FBgn0037170	1.002450968	0.519359442	0.277865764	0.291355331	0.443201599	0.434162495
FBgn0035604	0.049789508	0.085984758	0.08782438	0.077920612	0.06487994	0.065629214
FBgn0036489	7.39687467	8.391292881	7.119856433	5.119436412	4.860923	7.665570422
FBgn0032553	0.553842872	0	0	0.065007333	0.236809159	0.438023277
FBgn0033807	16.83450601	13.25859132	21.67517426	15.74048392	14.42658004	14.4447819
FBgn0032988	19.1601631	19.02702264	16.96696559	17.20415662	15.6278859	21.34735934
FBgn0032773	220.8956739	245.5171467	158.3013792	215.1493325	207.4809295	220.0090442
FBgn0039084	17.7009551	17.46056235	17.02268266	17.24723757	16.09396292	17.8616715
FBgn0033603	3.108968633	2.238279333	9.20876511	5.649079034	3.63034008	4.390752246
FBgn0053436	0	0	0	0	0	0
FBgn0002643	22.96780891	22.61338763	25.46434731	26.75878415	28.3164438	19.78870863
FBgn0034999	11.20601676	10.67941985	11.32438687	10.75120298	9.981147046	12.04900676
FBgn0031074	0.084958288	0	0	0.079775864	0	0.067191815
FBgn0034313	13.6270076	14.46317326	14.87645876	14.60398775	14.39671192	13.71659979
FBgn0035388	34.27552322	34.3738878	37.53125853	35.01800415	36.43024057	35.82201525
FBgn0031324	0.66214913	0.28587716	0.291993428	0.414505522	0.21570908	0.349120357
FBgn0261832	0.677185769	0.431806669	0.771828857	0.440223018	1.018188844	0.988749623
FBgn0264433	0.449779171	0	0	0	0.35166018	0.071144274
FBgn0020300	9.031620355	8.348480674	10.03996584	9.212841255	9.747497247	8.89011943
FBgn0053533	3.394657642	0	0.326611748	0.434670656	1.80962428	0.427122022
FBgn0261284	22.56840672	23.25850962	24.07889282	21.87904221	24.14282392	25.47086636
FBgn0038816	8.461095226	8.785350292	10.25785885	9.144936297	9.683450446	9.654524291
FBgn0032789	0.11218946	0.154997852	0	0.14046126	0.073096177	0.207032945
FBgn0034405	162.9382197	167.7496227	155.5747153	172.3727371	167.3350016	132.6869362
FBgn0036655	0	0.120238849	0.245622656	0.217924313	0.453632103	0
FBgn0004636	47.02055059	51.90687678	40.54368777	48.76481023	46.16516702	47.41298777
FBgn0052099	10.77563662	12.84451218	9.68943036	9.091278644	10.25403824	11.02123752
FBgn0051174	1.365931308	0.553832478	0.251414036	1.115313056	1.044738012	0.986349745
FBgn0032879	31.73457005	29.15671991	36.68989677	36.45350483	36.88317485	28.77047772
FBgn0037653	33.89722695	30.90877056	34.84186154	33.91752471	32.83668693	33.84322768
FBgn0052141	1.172480205	0.048595986	0.099271369	0.132115123	0.275011357	0.445099776
FBgn0034662	0.919602192	0.014888636	0.040552465	0.305825327	0.365112952	0.185611751
FBgn0264574	73.96452433	64.9908421	74.17938279	80.7374833	71.76958977	63.06942987
FBgn0051792	0.049627929	0.041138744	0.010504724	0.018640258	0.048502042	0.07064953
FBgn0020910	942.1193648	953.6510201	1040.574734	967.168924	1025.779639	947.32466
FBgn0038256	38.86428321	32.70899906	39.6371367	32.62539014	35.86605186	38.90993397
FBgn0011957	0.58656133	0	0	0.550781311	0.573254267	0.463899652
FBgn0020764	97.0208008	93.49257292	74.22039774	74.40587328	65.90934289	86.8160445
FBgn0052074	0	0.504183354	0.720958319	0.27413888	0.475540471	0
FBgn0035555	0	0	0.027548559	0.122209835	0.025439247	0
FBgn0015032	3.886745272	4.810463473	3.496499822	3.345517341	3.65084626	4.252296507
FBgn0034863	1.663471052	0.063839043	0.130409727	0.1157037	0.301061593	0.633439956
FBgn0263342	0	0	0	0	0	0
FBgn0039210	8.44519462	8.157465163	8.050652042	7.29640571	7.95383451	8.781527366
FBgn0005634	40.7060232	41.19799602	49.93094893	46.44087869	47.4042193	44.62398357
FBgn0264541	1.27817842	5.076950794	0.676378807	89.2156115	14.57377763	2.69569549
FBgn0035970	0.028565028	0	0.030231741	0.053645144	0.139584928	0
FBgn0036010	0	0.028606148	0	0	0	0
FBgn0016047	1.536434889	1.952122138	3.165054095	2.095368796	2.368561254	2.545998602
FBgn0085252	0	0	0	0	0.146833549	0
FBgn0010341	51.17505089	50.31160645	42.66928617	43.33227935	41.98597678	49.956929
FBgn0053017	0.390093414	0.025800428	0.00878414	0.031174286	0.113561904	0.242875162
FBgn0051741	0	0	0	0	0	0
FBgn0038832	10.09629713	10.36395384	7.92680245	7.268818698	7.73420278	9.661428982
FBgn0262396	0	0	0	0	0	0
FBgn0085419	15.27189797	13.67889253	14.34141123	14.02036808	14.07157341	13.88859333
FBgn0259230	0	0	0.057218914	0.050766459	0	0
FBgn0033499	0.375904827	0	0	0	0.033397894	0.162161251
FBgn0037614	12.91679475	13.95713478	10.20059108	11.60959609	11.46561417	11.23095066
FBgn0031190	32.79994597	36.43397579	37.65696883	37.4526391	37.99416057	32.26785275
FBgn0028408	13.73046094	13.0702153	14.6217403	15.56745337	14.17730646	12.7450919
FBgn0004859	5.872414689	7.202504154	6.360016152	6.213522307	6.902086808	6.526498662
FBgn0036607	1.048016922	0.775666699	0.792261889	1.124672327	0.951080942	0.769651695
FBgn0037500	1.421120451	0	0	0.116037621	0.422702641	0.830735163
FBgn0034996	0.150300622	0.103825589	0.44186213	0.423397022	0.310102835	0.158493017
FBgn0035953	11.90984226	11.59826252	11.83491416	10.25564855	10.44066949	12.39014337
FBgn0044508	0	0	0	0	0	0
FBgn0031538	53.82242609	57.55477109	124.8654093	115.6115348	124.3478157	62.93862948
FBgn0003313	0	0	0	0	0	0
FBgn0014184	647.2758253	656.663248	594.4841584	644.4786421	593.6145446	632.6253628
FBgn0036360	6.319770098	6.00563156	7.171377032	6.791085742	6.622285773	6.575145975
FBgn0036847	22.69921677	22.518165	20.54296897	16.68228664	17.1738863	26.08701966
FBgn0036614	7.546447309	7.073934803	6.605464149	6.55190851	7.097241765	7.238756156
FBgn0053844	0	0	0	0	0	0
FBgn0263573	0	0	0	0	0	0
FBgn0031986	1.097922489	0.758429661	0.903765414	1.059587123	1.132626308	1.278367346
FBgn0052806	0.799856359	0	0	0.100142056	0.260570121	0.126518087
FBgn0261647	13.52791532	11.93175729	12.62428746	12.79224341	12.25816744	12.40811061
FBgn0260990	25.51661491	25.97107169	24.13300095	23.60292971	22.08425933	25.66072341
FBgn0052311	32.87245156	29.17466773	41.77534187	35.04335602	33.48522031	32.23978922
FBgn0052263	0.106647515	0	0.056435093	0	0	0.084345391
FBgn0052152	0	0	0	0	0	0
FBgn0260959	12.08588706	10.15390159	9.694762895	10.78855451	10.57639862	10.67046131
FBgn0030261	37.41254058	30.54977659	47.91130415	52.93249478	44.8769304	31.58422513
FBgn0000250	78.89695777	70.58863687	70.92092188	69.96300274	69.84171245	73.39283817
FBgn0038492	0.235898662	0.202530446	0.328128362	0.278468372	0.342526869	0.186567545
FBgn0085267	0.056789094	0	0	0	0.055500745	0.044913362
FBgn0028863	24.68545883	24.1610033	24.85535864	27.37352922	27.84812665	23.67079761
FBgn0015615	11.05554522	11.55466083	11.10433319	11.47916858	10.89823535	11.01358583
FBgn0061515	78.27558085	72.6058534	72.06587639	75.73643504	72.34723843	71.00283783
FBgn0032799	31.85645063	31.37822489	28.77567478	25.98933865	25.29947633	36.09656696
FBgn0034649	0	0	0	0	0	0
FBgn0264543	0.456735756	0.236630054	0	0	0.111593497	0.451528995
FBgn0050406	0	0	0	0	0	0
FBgn0083979	0.047603087	0.073987996	0.025190317	0.067048976	0.046523137	0.09412083
FBgn0036537	36.96244602	34.06327799	34.14883864	29.26034596	33.15406805	39.5015043
FBgn0263023	0.831436448	0	0.073329094	0.065059928	0.135429002	0
FBgn0036757	10.05906128	10.32908968	6.569821234	6.807540432	7.793831554	10.03397766
FBgn0264513	0.580877596	0	0.17564876	0	0.162199851	0.721921358
FBgn0036292	6.250264628	6.83082401	5.759289403	6.073393915	5.04480407	6.541759943
FBgn0037918	18.51259972	20.02591386	23.55384815	19.08096854	19.57019294	21.68175339
FBgn0086078	0	0	0	0	0	0
FBgn0033520	4.03952614	4.551919531	7.214441399	6.211228389	7.007492605	4.712301417
FBgn0058005	0.034897292	0.036159849	0	0.03276857	0.068211184	0.055199144
FBgn0010391	53.6278531	51.94265633	54.39848928	49.80900772	46.28470563	58.53845015
FBgn0035697	0	0	0	0	0	0.02775793
FBgn0036609	0	0	0	0	0	0
FBgn0085464	0.333036488	0	0	0	0.139491872	0.150509665
FBgn0029518	0.35915265	0.372146521	0.337874222	0.074943217	0.390005233	0.126242962
FBgn0029867	25.03448145	25.13087545	23.78208625	24.16559441	21.76542954	23.20474662
FBgn0039481	3.128141589	3.578075419	4.471544141	3.967297638	4.407096132	4.273246414
FBgn0040964	9.037915577	8.034368196	8.519876525	8.254731661	7.577932123	7.733801118
FBgn0034957	0.63768954	0.019434137	0	0.017611492	0.238290976	0.370835245
FBgn0053467	0	0	0.242338931	0.071670295	0	0
FBgn0086024	0	0	0	0	0	0
FBgn0085056	0	0	0	0	0	0
FBgn0263852	44.44707507	45.6333862	34.97881425	29.2762256	30.70942724	43.90819025
FBgn0039622	2.833608777	1.826923214	3.398803503	3.25203965	2.769323921	1.842636706
FBgn0030824	0	0.054640561	0.055809581	0	0	0
FBgn0085356	4.077997817	2.304838192	1.177074806	1.334432641	0.966177465	6.841348403
FBgn0259974	0.250037822	0	0.066156759	0.176089207	0.366547984	0.098874962
FBgn0037273	6.244434157	5.413968878	5.934418815	8.735457156	6.476408323	8.06301776
FBgn0031707	0.482557969	0.133337747	0.272380947	0.362497692	0.314406923	0.20354425
FBgn0054041	0	0	0.033102542	0	0	0
FBgn0030009	0.234410458	0.08096375	0.248087847	0	0.076364163	0.185390554
FBgn0039077	0.125938168	0	0	0	0.123081063	0.132802645
FBgn0082939	0	0	0	0	0	0
FBgn0002715	2.363466733	1.849757838	1.383736795	1.935981753	1.990400751	1.511283188
FBgn0034122	0.509076346	0	0	0	0.165842384	0.492089063
FBgn0263782	11.44756945	10.46553377	10.00687709	9.343431636	9.612107987	11.15767251
FBgn0046874	0	0	0.006991265	0	0	0.005224418
FBgn0082941	0	0	0	0	0	0
FBgn0264475	1.18941603	0.997696162	0.359661746	1.010494283	1.273140098	1.43342538
FBgn0260971	7.720910876	6.55607681	7.328514572	8.288611333	7.351160372	6.403756601
FBgn0029697	0.020018222	0.020742466	0	0.056391354	0.009782039	0.039580031
FBgn0051288	4.291226461	5.864197971	6.483314356	3.971065252	6.078077192	10.79636321
FBgn0029943	11.81840132	12.21458216	11.83447504	10.5283816	10.42487023	11.43202391
FBgn0046875	4.092433208	3.847855973	5.133296147	3.629307645	3.629257543	5.454310421
FBgn0264701	0.113277717	0.234752038	0	0.319103458	0	0.089589086
FBgn0003330	16.24455356	13.95495822	14.51801929	14.05421027	12.97220129	16.16368385
FBgn0037304	1.65217918	1.54551382	2.137154043	2.111623524	2.242634591	1.96001332
FBgn0262009	0.435152206	0.901791366	0.552650976	0.490329703	0.850560192	1.238951509
FBgn0005390	0.068865403	0.158570891	0.06478539	0.050294719	0.104693685	0.078670616
FBgn0053742	0	0	0	0	0	0
FBgn0028406	10.64392186	11.4071484	11.50100175	11.44149074	11.61111317	10.96753666
FBgn0004187	0	0	0	0	0.255168058	0.412983836
FBgn0031050	26.3781917	26.70275277	24.86184157	24.45523746	24.26505161	26.26975822
FBgn0051663	24.36252144	24.66404401	20.91959146	22.70870118	21.84312371	21.10420906
FBgn0037549	29.74679457	27.36743366	22.64925283	25.35337443	25.88239433	27.36254424
FBgn0053182	12.90342959	13.30070155	14.09684572	14.43620441	15.06459723	12.99791838
FBgn0085570	0.032636415	0	0	0	0.031896007	0.05162298
FBgn0263607	16.96087412	15.24769048	11.90098856	12.17233261	12.28659036	12.57984535
FBgn0039776	31.27613895	34.79582845	32.11325018	27.38299449	28.76089078	34.54257066
FBgn0027529	41.47859931	37.95407353	41.47430114	41.99198091	38.44164155	37.91224526
FBgn0040206	16.73238777	16.52865773	15.0608189	17.53727049	17.13149148	15.61530771
FBgn0051053	0.939928765	0.919827193	1.547422733	1.127758318	1.837210016	0.495580604
FBgn0040080	13.84206029	14.19401458	12.13438844	11.73471581	11.56263821	13.12656341
FBgn0037702	23.8221604	24.09232147	28.9793515	26.31911982	25.87684286	26.14933975
FBgn0037412	0.169468247	0.17559948	0.358712771	0.291739705	0.220831459	0.245719934
FBgn0259954	0.999109465	0.295787568	0.906347601	0.402070357	0.697459358	0.790175741
FBgn0042213	18.19806526	17.00778516	18.05142305	16.35086118	16.59953272	19.07710002
FBgn0036426	0.197322475	0	0	0.185285879	0	0.104038939
FBgn0015240	14.96849834	14.86771197	17.15403651	14.2967814	15.01310821	15.50935132
FBgn0037167	31.02016075	33.12050172	14.57603106	18.41143818	22.13979204	35.90062697
FBgn0028990	43.08576198	48.86023611	41.10564015	39.43462637	44.71561864	45.87379855
FBgn0039069	0.802584677	0.8765741	0.619842584	0.733259009	0.911573021	0.720524991
FBgn0037710	11.69566584	11.39572703	9.660223777	8.675703265	9.438889354	11.23671406
FBgn0002525	13.89489985	13.63632331	14.99211339	15.38324574	13.16396801	14.21052269
FBgn0051357	23.92136166	23.27641378	20.46857956	22.73102929	21.75055627	19.16596477
FBgn0039139	3.251234313	2.887595576	2.902559466	2.720620699	2.139932121	3.201051369
FBgn0038739	30.25781849	23.98180403	20.27163192	17.85531244	19.19426239	28.97981878
FBgn0263391	58.83613937	59.38240047	60.25194378	63.41751134	63.92252616	58.07646572
FBgn0051356	0	0	0	0	0	0
FBgn0000576	1.781241777	1.541058008	1.427607287	1.25038035	1.199990656	2.160992967
FBgn0037163	33.38992772	32.39486901	39.70162526	33.81835298	34.31283214	35.03443883
FBgn0039494	40.79802241	38.24952068	36.86214616	34.75121373	33.66938758	40.38287523
FBgn0020909	7.30654336	7.093445135	6.026062066	6.150038509	5.436001451	7.444501871
FBgn0033924	36.80677271	38.15331747	38.22369543	38.54581116	37.19470865	36.84503897
FBgn0030816	15.44088935	16.60156375	16.62134169	16.66475821	16.2262543	16.04116165
FBgn0261336	0.099347975	0.205884618	0.420578933	0.373151143	0.19418822	0.392861654
FBgn0037764	1.045524413	0	0	0.580123711	1.114696421	0.826884396
FBgn0039730	35.96908717	34.83522261	39.40246096	39.85717526	40.58709275	36.63006301
FBgn0053801	0.19073041	0.395261783	0	0.268643891	0.139802544	0.150844876
FBgn0039640	6.141662035	6.351083869	7.009053308	7.13350633	7.219668583	6.739772507
FBgn0035866	17.49214374	18.09186095	19.05428302	15.52429981	17.97038674	16.61619956
FBgn0052652	4.403369983	0	0.053566643	0.285156281	2.176468918	3.282391627
FBgn0033234	3.041429118	0.292636102	0.620786028	0.530382003	0.764339022	0.721621681
FBgn0263843	0.809432459	0.419358556	0.342664499	0.53204017	0.632855372	0.960245971
FBgn0038611	0.011507384	0	0	0.021610876	0	0
FBgn0051827	0	0	0	0	0	0
FBgn0086901	22.17411313	22.06915558	19.58852401	17.54947222	18.81885296	22.18099256
FBgn0020766	34.8426108	36.28221412	36.08324006	36.77307903	37.17594398	33.06759079
FBgn0035876	11.0001178	10.38492984	11.16765122	10.71167459	9.954224898	8.635330914
FBgn0013954	253.6355345	275.8450155	255.122688	241.493508	252.8508128	308.2743659
FBgn0086067	2.283678778	1.774725408	1.208463468	0	1.115934973	0.451528995
FBgn0261337	0	0	0	0	0	0
FBgn0035256	0.279471179	0	0.316904756	0.131211771	0.097546763	0.063150908
FBgn0260645	0	0	0	0	0	0
FBgn0030011	54.68080374	51.94948645	51.06638101	48.50868252	54.65914501	52.86834635
FBgn0003346	7.517273085	7.178321357	5.693922105	6.383991465	7.238691786	7.475291767
FBgn0039079	0.026141012	0	0	0	0	0
FBgn0004463	5.050506315	4.928381465	5.604668817	4.62731988	4.720280338	5.758836733
FBgn0038416	0.622067464	0.188000573	0.082295484	0.267722393	0.126657268	0.184492779
FBgn0035068	0	0.085487736	0	0	0	0.065249855
FBgn0044047	44.33360629	56.24488267	49.04328318	39.89952489	51.88937593	45.13131585
FBgn0038405	1.77646686	1.935948674	1.944951933	2.876039748	2.57431351	1.259630242
FBgn0031973	22.70455842	23.57434976	19.50993473	22.48088207	20.25102702	22.0166522
FBgn0036410	0.120278026	0.145401192	0.169728015	0.075294074	0.15673244	0.047562745
FBgn0033289	18.79042045	19.63191823	31.06870876	21.3488685	21.98031729	23.49901678
FBgn0085638	21.17677671	22.30463318	17.91760543	20.26740521	21.09435503	21.07339805
FBgn0002652	4.317580189	5.730884129	1.963753135	2.211386962	3.382677885	3.725114205
FBgn0035374	21.44691772	22.14528426	19.92538651	19.33030561	18.39975823	21.75746139
FBgn0029707	0.064389439	0.200157001	0.136292872	0.120923416	0.377571983	0.101848645
FBgn0031857	11.74849859	11.24777218	13.14981699	10.93775639	11.50644728	10.85016778
FBgn0039972	0.515086826	0.385466089	0.535045922	0.483666725	0.531368012	0.543162524
FBgn0086661	3.035673748	3.145502122	2.705515227	4.050708818	2.966804731	2.148132344
FBgn0024248	17.35309029	19.0283437	19.73720033	18.86225947	18.21331519	17.99829558
FBgn0042105	0.62705615	0	0.063204156	0.224307033	0.0875472	0
FBgn0011474	6.99866244	7.430927226	7.694418232	7.197627315	7.467178019	7.370374551
FBgn0040623	0	0	0	0	0	0
FBgn0033058	1.904577217	1.69155718	2.105692401	1.469041812	1.794891437	1.546639229
FBgn0010482	14.11824162	12.26673709	19.32898127	15.5768206	14.20305426	13.74912345
FBgn0038476	31.71989812	30.65507275	40.75714054	36.46810648	36.11373117	31.82610029
FBgn0012027	1.17312266	0	0.620786028	0	0	1.391698956
FBgn0034870	3.494422267	2.753884254	2.344002416	3.050188913	2.453132914	2.685819019
FBgn0027329	43.17067299	39.33458392	39.52475806	34.46907063	33.66279714	42.1917686
FBgn0261285	19.16540514	18.6129214	16.76227468	17.82112862	16.53236996	18.19068335
FBgn0024244	6.923839852	6.085550533	6.414335563	6.448630612	6.399999541	7.152836614
FBgn0035336	4.870105222	4.636699505	4.719165869	5.270863244	4.187846809	4.877113402
FBgn0038738	83.07633588	89.46681049	85.06335881	75.22820232	83.67215501	86.09285001
FBgn0040904	1.095761224	0	0	0	0.164754179	0.799952943
FBgn0038326	18.83831334	20.41672809	24.16747319	22.03976629	24.40693092	18.60342409
FBgn0035272	22.5164698	21.18346609	23.38157452	22.20454556	22.97242373	23.28429221
FBgn0040071	14.13911869	13.18879632	15.61803887	15.97451249	14.04983064	12.64835008
FBgn0031036	12.32003816	10.29771936	10.05443151	10.82299362	11.61243074	11.43257557
FBgn0031702	24.42705342	30.71069166	30.51483976	32.99297532	31.88885696	25.29582134
FBgn0085374	0	0	0	0	0.047392482	0.01917592
FBgn0032017	5.936267277	5.747690241	6.007985991	6.274734356	5.611377561	5.823697828
FBgn0261291	1.201936199	0.311355335	2.941654494	2.257237091	0.587334196	1.188234196
FBgn0030329	38.72158196	39.17902481	46.45855637	51.77190212	51.12099983	36.76411232
FBgn0032163	0.24287565	0.125831353	0.102818786	0.022806033	0.142419381	0.384171011
FBgn0020236	128.2589244	204.6166068	122.8231974	127.7514646	156.3115273	128.4900139
FBgn0010575	37.29697376	32.89864501	36.56762447	39.27335397	36.11468391	31.35215017
FBgn0030352	14.87680032	13.57800717	13.95008459	13.1731422	12.39230218	13.83848989
FBgn0259785	19.99805219	19.04053087	19.51657817	17.65087851	18.13852374	21.62412159
FBgn0264446	0.722683157	0.802317092	0.13658041	0.412006996	0.302694839	0.734857315
FBgn0036314	13.98523042	14.04394602	16.53718909	15.48295124	15.4397253	16.0447551
FBgn0040759	3.551495752	0.763770715	6.382729584	4.4045266	1.768206823	1.85487263
FBgn0037379	8.699026926	9.876053173	11.09195515	9.755670059	9.505610683	9.913618678
FBgn0037276	0.733723177	0.129102236	0.161167533	0.116994284	0.48707152	0.405106033
FBgn0031493	17.62926532	16.58313964	19.8543967	19.10829418	18.40325929	16.1918968
FBgn0042174	74.96692562	79.56569127	83.81931159	76.5516632	79.59274388	86.50157825
FBgn0085310	0.266784904	0	0	0	0	0
FBgn0003062	35.25698415	24.47781647	20.72628853	19.72420618	18.03393026	33.86467459
FBgn0031163	0.518568927	0.03838074	0	0.104343518	0.181001563	0.439420518
FBgn0030120	0.329376747	0.102388004	0.488033324	0.340213379	0.579427774	0.234447747
FBgn0034576	208.0037351	194.7198722	208.5876028	209.0765855	207.9411223	208.7685644
FBgn0012025	0	0	0	0	0	0
FBgn0026259	38.79471221	37.31144951	38.10971839	35.37806567	34.7135672	40.23799372
FBgn0032193	6.604191155	8.806317605	5.557251409	7.014628222	6.401460098	6.635934971
FBgn0262463	0	0	0	0	0	0
FBgn0030116	0.650511716	0	0.040498105	0	0.112191854	0.211843362
FBgn0028519	0.604182198	4.947743797	11.09729197	2.031397797	10.32379532	6.181035281
FBgn0041242	0.118284467	0.163418546	0.250372265	0.148092212	0.154134665	0.093548825
FBgn0029508	40.29346101	45.91447771	28.99664353	47.03396756	34.55509097	78.07941059
FBgn0031697	16.70271432	15.67122117	14.31509411	15.48254537	14.24759944	16.12309951
FBgn0031010	0.293435267	0.093554318	0.11944486	0.211950636	0.132359182	0.267775498
FBgn0035847	0	0	0.031188837	0.055343476	0	0
FBgn0037853	8.162204522	8.025174271	8.859244211	8.423398461	8.665146711	8.14649602
FBgn0024362	27.65129567	27.69975289	27.20567998	26.38745295	27.3584815	26.95497027
FBgn0003093	51.53221465	50.85079086	54.92772062	55.48832549	51.93503932	48.64854318
FBgn0001321	2.145752778	2.239976908	2.135373929	1.69910061	2.01882402	2.406240902
FBgn0038427	23.60816809	22.73135096	22.72368913	21.14156523	21.92015125	23.37303703
FBgn0003459	4.188812975	4.599135965	3.820500226	4.039890382	4.304574191	4.004147632
FBgn0037262	29.0048725	27.79157027	28.78809176	26.65610569	32.0119927	30.52325992
FBgn0263554	0	0	0	0	0	0
FBgn0040308	11.9670493	10.99934271	10.81389663	9.557104116	10.33560943	13.08050569
FBgn0082953	4.134246063	2.753884254	5.000538488	3.882058617	2.308830978	1.86839584
FBgn0085494	0.285188239	0	0.086236689	0	0.079633799	0.064442768
FBgn0020368	159.3189109	160.4787079	161.5179828	166.0929885	161.0104667	156.0842021
